id,link,direccion,titulo,descripcion,barrio,sub_barrio,precio,moneda,expensas,superficie,dormitorios,antiguedad,banos,fecha_scrape
4933523,argenprop.com/departamento-en-alquiler-en-recoleta--4933523,"Av, Pueyrredón 1900",AV. PUEYRREDÓN 1900 - DUEÑO DIRECTO- TODO AL FRENTE - MUY LUMINOSO- EXCELENTE ESTADO Y UBICACIÓN,"2 excelentes ambientes - ubicación privilegiada en en el centro de barrio norte ---edificio de categoría - 
todo al frente - muy luminoso - amplio balcón terraza con excelente vista
 estado impecable - calefacción por losa radiante

cercanía a plazas ( plaza barrientos , plaza francia ) - cines ( village) - universidades : ( facultades de ingeniería , derecho , medicina y cs económicas de la uba ,",Barrio Norte,Recoleta,120000.0,$,8500.0,53.0,1.0,,,2023-01-09 23:52:53.017048
12457880,argenprop.com/departamento-en-alquiler-en-urquiza-r-1-ambiente--12457880,"Ávalos 1900, Piso 9",V.Urquiza sobre Avalos al 1900,1 amb frente con balcón terraza baño completo excelente vista y ubicación sobre avalos al 1900,Villa Urquiza,Urquiza R,70000.0,$,10000.0,36.0,1.0,10.0,1.0,2023-01-09 23:52:53.017048
7945279,argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--7945279,"Av. Congreso 2000, Piso 3",Av.Congreso 2080   dos amb  contrafrente 3cuadras deAvCabildo y terminal subte Congreso,"Departamento 2 ambientes, contrafrente  c/balcón

edificio moderno en excelente estado. Ubicado a 3 cuadras de av. Cabildo – subte línea d y metrobus - 

- living comedor 5x3 mts.c/balcon. 
- Cocina completa, integrada con barra desayunadora. 
- Conexión p/lavarropas. 
- Dormitorio 2,9x2,9 mts. + Baño completo en suite 
- toilette 
- servicios individuales por caldera ariston

contrato tre s",Belgrano,,110000.0,$,20000.0,41.0,1.0,10.0,2.0,2023-01-09 23:52:53.017048
12423835,argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--12423835,Talcahuano al 900,Alquiler - Departamento 2 Amb - Recoleta,"Martillero responsable romina cippolini matrícula cucicba 7307


departamento amueblado en recoleta.&Nbsp; &nbsp; alquiler temporario.&Nbsp;&nbsp;
disponible a partir del&nbsp; 30/03/23


el departamento cuenta con salón, 1 dormitorio, 1 baño, cocina , lavadero&nbsp; con lavarropas y balcón.&Nbsp; súper luminoso.


Posee calefacción",Barrio Norte,Recoleta,550.0,USD,5000.0,36.0,1.0,40.0,1.0,2023-01-09 23:52:53.017048
5873514,argenprop.com/departamento-en-alquiler-en-villa-del-parque-2-ambientes--5873514,Av Nazca 1800,"Departamento tipo loft-studio, dormitorio en altura y baño con ducha, USO PROFESIONAL o COMERCIAL.","Departamento tipo loft-studio con cocina, dormitorio en altura y baño con ducha.
En planta baja al frente.
Sin expensas.",Villa del Parque,,55000.0,$,,40.0,1.0,,1.0,2023-01-09 23:52:53.017048
12466050,argenprop.com/departamento-en-alquiler-en-monserrat-2-ambientes--12466050,"LIMA 500, Piso 8",EXCELENTE DEPTO DE 2 AMBIENTES AMPLIO-EXCELENTE VISTA Y VENTILACIÒN.- BAÑO COMPLETO Y COCINA AMPLIA,"Departamento 2 ambientes. Super luminoso con vista abierta lateral a la av. 9 de julio.

Baño completo. Cocina/lavadero. Instalación para el lavarropas.

Proximo a uade

expensas: $ 15.000- (incluye calefacción central)

para ingresar: mes adelantado / mes de depósito.

Garantía: garantía propietaria. O seguro de caución .

Colectivos: 2, 8, 9, 10, 17, 22, 23, 24, 28, 29, 39, 45, 53, 57, 59, 60,",Centro,Monserrat,70000.0,$,15000.0,40.0,1.0,,1.0,2023-01-09 23:52:53.017048
12379762,argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--12379762,Ayacucho al 1700,Ayacucho 1700,"Departamento al frente. Reciclado. Living comedor con salida a balcón al frente. Escritorio. Tres dormitorios, el principal en suite. Segundo baño completo. Amplia cocina. Lavadero. Entrada de servicio. Pisos de parquet. Calefacción central por radiadores. Agua caliente individual. Ubicación estratégica. Cercano a todos los medios de transporte, avenidas principales, colegios y universidades.",Barrio Norte,Recoleta,226000.0,$,33731.0,92.0,3.0,40.0,2.0,2023-01-09 23:52:53.017048
12430803,argenprop.com/departamento-en-alquiler-en-palermo-5-ambientes--12430803,Figueroa Alcorta Pte. Av. al 3400,Figueroa Alcorta Pte. Av. 3400,"Excelente piso de 242 m2 totales en palermo chico. Consta de palier privado, living comedor apaisado a balcón corrido al frente. Family room o escritorio separado (puede ser un comedor). Toilette de recepción, gran hall de distribución, 4 dorm. (2 en suite), 2 dependencias. Gran lavadero y cocina con lugar para comedor diario. 
Cochera fija y baulera individual. 
Seguridad 24 hs.   Excelente piso",Palermo,,2200.0,USD,215647.0,226.0,4.0,50.0,4.0,2023-01-09 23:52:53.017048
9064856,argenprop.com/departamento-en-alquiler-en-palermo-hollywood-3-ambientes--9064856,Humboldt 1900,Departamento 3 ambientes amoblado y equipado,"Excelente 3 ambientes amoblado y equipado.

Living comedor con salida a balcón, vista abierta.
Cocina integrada con barra desayunador.
Dormitorio principal en suite con vestidor.
Segundo dormitorio con placard.
Baño completo.
Cochera opcional.
Valor paquete

edificio con seguridad, gym, sum, y piscina descubierta.

Transportes cercanos

colectivos:	34, 39, 93, 108, 111,",Palermo,Palermo Hollywood,1800.0,USD,,75.0,2.0,,2.0,2023-01-09 23:52:53.017048
12464478,argenprop.com/departamento-en-alquiler-en-botanico-3-ambientes--12464478,"Av. Santa Fe 3700, Piso 9",Departamento con balcón corrido con cerramiento de doble vidrio,"Departamento con balcón corrido con cerramiento de doble vidrio muy silencioso, 

**ideal para parejas que trabajen home offices ya que cuenta con dos dormitorios y uno puede ser estudio.**

Excelente ubicación, a 1 cuadra del jardín botánico, a 3 de la rural, a 5 del parque las heras, a 10 cuadras del rosedal, jardín japones y el museo malba. 

Acceso a la boca del subte línea d en la puerta del",Palermo,Botanico,180000.0,$,25000.0,62.0,2.0,50.0,1.0,2023-01-09 23:52:53.017048
12455614,argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--12455614,Roosvelt 4900,Departamento de 2 ambientes con balcon y posibilidad cochera - Villa Urquiza,"La unidad disponible es identica a la publicada pero 4 pisos abajo.


Alquiler temporal y no incluye gastos. Leer descripción. &Nbsp;sin muebles - de 6 meses a máximo 1 año. Posibilidad de renovar al finalizar el año.


Disponible febrero de &nbsp;2023
visitas a partir de enero..&Nbsp;


solo contactos por whatsapp!!


Requisitos:&nbsp;
- un mes por",Villa Urquiza,,85000.0,$,17000.0,42.0,1.0,25.0,1.0,2023-01-09 23:52:53.017048
12459292,argenprop.com/departamento-en-alquiler-en-villa-del-parque-3-ambientes--12459292,Magariños Cervantes 2900,MUY LINDO DEPTO AL FRENTE – MUY BUEN ESTADO,"Hall (piso tarugado); living comedor (5,50x3,30, piso tarugado, aire split frio/calor); balcón francés; 2 dormitorios (el principal 3,10x3,10 c/placard, aire tipo ventana, piso parquet y balcón 3x1, y 3,10x2,90, piso parquet c/placard, aire split frio/calor); baño instalado (ventilado al exterior y conexión para lavarropas), cocina comedor diario (5x2,15 mts piso cerámica, muy bien equipada con",Villa del Parque,,89000.0,$,,,2.0,,1.0,2023-01-09 23:52:53.017048
12455335,argenprop.com/departamento-en-alquiler-en-caballito-4-ambientes--12455335,"Cnel M Thompson 400, Piso 4",Alquiler de Muy luminoso 4 ambientes en Caballito,"Amplio departamento 4 ambientes.

Muy buena ubicacion, a 1 cuadra de av. Alberdi y a 3 cuadras de av. Rivadavia
con gran variedad de medios de transporte, subte a y líneas de colectivo

living comedor con salida a balcón corrido al frente.
Todos los ambientes son super luminosos.

Cuenta con 3 dormitorios, 2 de ellos con placard.
Baño completo.

Entrada de servicio
cocina con comedor diario y",Caballito,,227500.0,$,43412.0,84.7,3.0,,1.0,2023-01-09 23:52:53.017048
12434738,argenprop.com/departamento-en-alquiler-en-velez-sarsfield-3-ambientes--12434738,P Carrasco 600,TODO AL FRENTE – AMPLIO BALCON CORRIDO - OPTIMO ESTADO – A 1 CDRA. ESTACION METROBUS- BAJAS EXPENSAS,"Living comedor (5x3 mts con piso parquet plastificado); balcón (8x1 mts); 2 dormitorios (3x3 mts, piso parquet plastificado placard); baño completo; cocina comedor diario(4,50x2 mts con mueble bajo mesada, cocina a gas y calefón a gas, lavadero incorporado). 

*** Sin mascotas ***

“para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será",Velez Sarsfield,,85000.0,$,,,2.0,,1.0,2023-01-09 23:52:53.017048
12153172,argenprop.com/departamento-en-alquiler-en-palermo-3-ambientes--12153172,Salguero 2300,Alquiler Departamento 3Amb Vista Terraza Luminoso,"Se trata de un departamento tres ambientes con muy buena ubicación a metros de av. Las heras, de la av. Santa fe, del parque las heras, del alto palermo shopping;  con todos los medios de transporte cerca.

Ingresamos a la propiedad y nos encontramos con un gran ambiente amplio y luminoso con posibilidades de amueblar con un comedor y un living  con un gran ventanal que mira a la terraza y con",Palermo,,170000.0,$,17000.0,57.0,2.0,33.0,1.0,2023-01-09 23:52:53.017048
12433681,argenprop.com/departamento-en-alquiler-en-palermo-soho-2-ambientes--12433681,Guatemala al 4700,2 ambientes en el soho con PATIO Y BAJAS EXPENSAS ( seguro de caucion excluyente ),"En el corazon de palermo soho,  el barrio joven de la ciudad,   vida nocturna (restaurantes, bares, discos, ) vida diurna a 4 cuadras de el jardin botanico y conectado por subte, y colectivos.  
.
El departamento es un luminoso dos ambientes, con patio en pb,  con cocina separa, (calefon",Palermo,Palermo Soho,95000.0,$,8700.0,40.0,1.0,35.0,1.0,2023-01-09 23:52:53.017048
12454628,argenprop.com/departamento-en-alquiler-en-villa-pueyrredon-1-ambiente--12454628,"GABRIELA MISTRAL 2900, Piso 2","Departamento - Alquiler - Argentina, Capital Federal - GABRIELA MISTRAL 2946","Alquiler de departamento monoambiente con balcón al contrafrente y cochera descubierta en villa pueyrredón, capital federal

-solicitan garantía de caba y recibo de sueldo. No permite mascotas.

Se alquila a persona sola o pareja.

Medida: baños : 1
medida: placards : 1
medida: cochera : 1

 (var-var-438)",Villa Pueyrredon,,80000.0,$,5000.0,30.0,0.0,8.0,1.0,2023-01-09 23:52:53.017048
12463465,argenprop.com/departamento-en-alquiler-en-caballito-norte-3-ambientes--12463465,Donato Álvarez 900,Semipiso frente a Plaza Irlanda con cocina indep. - Super Luminoso,"Dueño directo alquila! Excelente semipiso de 3 ambientes al contra-frente con inmejorable ubicación frente a plaza irlanda, en la mejor cuadra de la zona. Con dos baños, cocina independiente y cochera descubierta optativa. Recién pintado a nuevo.
El inmueble de 70 m2 totales está compuesto por:
amplio living-comedor  con pisos de madera y aire acondicionado frio / calor.
Cocina independiente con",Caballito,Caballito Norte,130000.0,$,25000.0,64.0,2.0,12.0,1.0,2023-01-09 23:52:53.017048
12431317,argenprop.com/departamento-en-alquiler-en-palermo-chico-5-ambientes--12431317,Las heras  al 3900,Hermoso semipiso señorial,"Disponible a partir del 1 de febrero&nbsp;
la visita esta programada para el 18 de enero&nbsp; unicamente&nbsp;
apto comercial&nbsp;




semipiso con amplia vista al botanico piso 10 
2 toilette y 2 baños completos (uno en suite)
1 habitacion con -gran placar y baño en suite
2 habitaciones con  placard  
1 habitacion de servicio  
pisos de parquet",Palermo,Palermo Chico,225000.0,$,60000.0,150.0,4.0,50.0,2.0,2023-01-09 23:52:53.017048
7971915,argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--7971915,Coronel Diaz al 2000,"DEPARTAMENTO 3 DORMITORIOS - RECOLETA, CAPITAL FEDERAL","Semipiso de 4 ambientes sobre av. Coronel diaz, frente a alto palermo.  Apto para profesionalesla unidad cuenta con 3 dormitorios, 2 baños, habitación y baño de servicio, living-comedor y cocina. Balcón corrido con vista a la avenida. Buena luminosidad por su orientación y vista libre. Entrada principal y de servicio , servicio de agua caliente central y losa radiante.",Barrio Norte,Recoleta,165000.0,$,40000.0,82.0,3.0,35.0,2.0,2023-01-09 23:52:53.017048
12436692,argenprop.com/departamento-en-alquiler-en-belgrano-3-ambientes--12436692,Cramer 1800,"Departamento en Alquiler, Zona Belgrano","Alquiler para ingresar en febrero 2023
hermoso departamento en inmejorable zona, cercanía con la línea mitre de trenes, metrobus y subte d en la av.Cabildo. Zona residencial y de colegios. 
El departamento es muy amplio y luminoso. Hall de entrada con espejo. Cocina con comedor diario y lavadero independiente. Living comedor con salida al balcón. Cuenta con dos habitaciones de gran tamaño y con",Belgrano,,190000.0,$,25000.0,80.0,2.0,,1.0,2023-01-09 23:52:53.017048
12300204,argenprop.com/departamento-en-alquiler-en-boedo-3-ambientes--12300204,"Avda Boedo 1900, Piso 1",Departamento en alquiler en Boedo,"Departamento en esquina todo sol. 1 piso por escalera (muy cómoda). 2 deptos por piso, vivienda apto profesional,patio cubierto. Ideal matrimonio, edificio familiar
no se aceptan mascotas.Contactar con mensajes por whatsapp.
Condiciones de ingreso: mes alquiler, dos meses depósito.
Sueldos comprobables 3 veces el valor del alquiler. Misma condición para garantes.
Seguro de caución.
Visita a",Boedo,,63000.0,$,9000.0,,2.0,70.0,1.0,2023-01-09 23:52:53.017048
12466229,argenprop.com/departamento-en-alquiler-en-villa-urquiza-3-ambientes--12466229,Pareja al 4112,Departamento - Villa Devoto,"Departamento en torre con vista abierta a la plaza arenales, en el corazón de devoto.
Amplio living comedor con salida al balcón .

Ideal para a quienes les gusta disfrutar la vista a cielo abierto.

Cocina / desayunador.
Dormitorio  principal con balcón.

Agua caliente por calefon.

Lavadero independiente.

Super luminoso todos los ambientes.


Acceso a pileta en planta baja .
Unidad",Villa Urquiza,,250000.0,$,,112.0,2.0,45.0,3.0,2023-01-09 23:52:53.017048
12155349,argenprop.com/departamento-en-alquiler-en-recoleta-5-ambientes--12155349,Av. Alvear 1800-Recoleta,Semi piso - Recoleta,"Excelente semi piso frente al alvear palace hotel.-
Palier privado, amplio living/comedor con salida a balcón,&nbsp; contrafrente vista a pulmón de manzana, 3 dormitorios con placard, 2 baños completos, cocina cdor/drio, lavadero, dependencia de servicio y baño, entrada de servicio, super amplio y luminoso, 2 ascensores.-",Barrio Norte,Recoleta,1100.0,USD,70000.0,140.0,3.0,45.0,2.0,2023-01-09 23:52:53.017048
12271351,argenprop.com/departamento-en-alquiler-en-barrio-norte-2-ambientes--12271351,"Charcas 2800, Piso 1","Muy buena ubicación, super cómodo","Depto de 2 ambientes con dependencias de servicio (habitación + baño). Pisos de parquet, placares. 1º piso x escalera.",Barrio Norte,,89000.0,$,25823.0,66.0,1.0,,2.0,2023-01-09 23:52:53.017048
12453627,argenprop.com/departamento-en-alquiler-en-las-canitas-4-ambientes--12453627,Olleros al 1700,Olleros 1700 Piso luminoso 3 dorm y escritorio 2 baños comp y toil Bajas exp Cochera Imprenta,Piso muy luminoso. Living comedor. Escritorio. 3 dormitorios. 1 en suite. 2 baños completos. Toilette. Amplia cocina con office. Lavadero. Cochera. Bajas expensas.,Belgrano,Las Cañitas,1200.0,USD,32000.0,129.0,3.0,47.0,2.0,2023-01-09 23:52:53.017048
12454260,argenprop.com/departamento-en-alquiler-en-belgrano-4-ambientes--12454260,Olleros al 1700,Olleros 1700 Piso luminoso 3 dorm y escritorio 2 baños comp y toil Bajas exp Cochera Imprenta,Piso muy luminoso. Living comedor. Escritorio. 3 dormitorios. 1 en suite. 2 baños completos. Toilette. Amplia cocina con office. Lavadero. Cochera. Bajas expensas.,Belgrano,,1200.0,USD,32000.0,129.0,3.0,47.0,2.0,2023-01-09 23:52:53.017048
12164188,argenprop.com/departamento-en-alquiler-en-caballito-2-ambientes--12164188,"Mendez De Andes 800, Piso 4",Muy buen dos ambientes!! Muy luminoso!! Sin balcón,"Muy buen dos ambientes en el corazón de caballito
habitación con placard
baño completo
cocina con conexión lavarropas
no tiene balcón
de cercanía a variadas paradas de colectivo y estaciones de subte/trenes
a 5 cuadras de zona comercial (primera junta, shopping caballito, cine atlas, entre otros)

ley 5859 art,4º se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de",Caballito,,70000.0,$,12250.0,,1.0,,1.0,2023-01-09 23:52:53.017048
12464640,argenprop.com/departamento-en-alquiler-en-caballito-2-ambientes--12464640,Valle 1100,Alquiler-Departamento - Caballito- 2 Ambientes,"Alquiler departamento 2 ambientes&nbsp; en inmejorable zona del barrio de caballito.

Semi pisos de 2 ambientes de categoría en excelente ubicación&nbsp; entre víctor martínez y emilio mitre . A 2 cuadras del  polo gastronómico de la avenida pedro goyena y de los colegios más reconocidos del barrio.",Caballito,,130000.0,$,10000.0,48.0,1.0,0.0,1.0,2023-01-09 23:52:53.017048
12434819,argenprop.com/departamento-en-alquiler-en-villa-urquiza-1-ambiente--12434819,"Galvan 3400, Piso 1",ALQUILER MONOAMBIENTE A ESTRENAR CONTRAFRENTE BALCÓN,"Monoambiente a estrenar, muy luminoso, orientación este,  al contrafrente, con balcón, placard, baño completo,
estufa eléctrica, excelente ubicación, no se aceptan mascotas. Condiciones del alquiler: contrato por 3 años, con ajustes anuales por ipc, garantia en caba, ingresos comprobables.- 

Servicios:

cloacas, gas

ambientes:

ambiente (7 x 3,5 x 3,15)

depósito (meses): 1.
Impuestos a cargo",Villa Urquiza,,58000.0,$,10000.0,27.0,0.0,0.0,1.0,2023-01-09 23:52:53.017048
12466562,argenprop.com/departamento-en-alquiler-en-caballito-3-ambientes--12466562,Senillosa al 900,Departamento de 3 ambientes  con cochera en alquiler en Caballito,"Departamento en alquiler en caballito de 2 dormitorios con cochera . Edificio torre, puerta blindada,  living comedor a balcón, orientación noreste,  cocina integrada con anafe , horno eléctrico y  barra desayunadora, lavadero independiente, hall de distribución, ambos dormitorios con placard c/interiores completos y puertas espejadas, baño completo.",Caballito,,160000.0,$,35000.0,53.0,2.0,16.0,1.0,2023-01-09 23:52:53.017048
12435335,argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--12435335,"Galvan 3400, Piso 2",ALQUILER 2 AMBIENTES A ESTRENAR CONTRAFRENTE BALCÓN,"Departamento 2 ambientes, a estrenar, al contrafrente, con balcón, muy luminoso, orientación este, generosas medidas en los ambientes, no se aceptan mascotas. Condiciones del alquiler: contrato 3 años, ajustes anuales por ipc, garantia en caba, ingresos comprobables.-  

Servicios:

cloacas, gas

depósito (meses): 1.
Impuestos a cargo de: inquilino
agua a cargo de: inquilino",Villa Urquiza,,75000.0,$,10000.0,52.0,1.0,0.0,1.0,2023-01-09 23:52:53.017048
12466580,argenprop.com/departamento-en-alquiler-en-nunez-2-ambientes--12466580,Av. Cabildo al 3800,Departamento - Nuñez,"2 ambientes, lateral luminoso, living comedor con pisos parquet y balcón francés, dormitorio con placard, cocina c/lavadero independiente. Baño completo. Excelente ubicación, cercano a diversas líneas de colectivo, a 6 cuadras estación nuñez línea mitre, y 7 cuadras estación congreso de tucumán subte d.


Crecer inmobiliaria - tel. ******** // ********



""Para los casos de alquiler de",Nuñez,,75000.0,$,12700.0,31.0,1.0,30.0,1.0,2023-01-09 23:52:53.017048
5589628,argenprop.com/departamento-en-alquiler-en-villa-santa-rita-1-ambiente--5589628,"Dr C Argerich 1500, Piso 1","Alquiler monoambiente  cerca de Nazca y Juan B. Justo,  Balcon, muy luminoso, disponible  enero 2023","Alquiler en villa santa rita, excelente mono ambiente , balcón al frente, baño completo con bañera, termo-tanque eléctrico, anafe, ascensor. 1° piso. Disponible enero de 2023

cerca de  avenida nazca y juan b. Justo. Múltiples medios de transporte. Solo con garantía propietaria",Villa Santa Rita,,55000.0,$,4400.0,30.0,0.0,6.0,1.0,2023-01-09 23:52:53.017048
12110736,argenprop.com/departamento-en-alquiler-en-once-2-ambientes--12110736,Tte Gral Juan D Peron 2400,Excelente dos ambientes muy luminoso pleno once OPORTUNIDAD SIN COMISION,"Excelente dos ambientes en buen estado buena ubicacion centro once. 1 dormitorio placard, baño completo cocina separada, luminoso, silencioso. No paga comision-- ++ comunciarse al ********++",Once,,65000.0,$,13000.0,40.0,1.0,,1.0,2023-01-09 23:52:53.017048
11979058,argenprop.com/departamento-en-alquiler-en-recoleta-1-ambiente--11979058,Dr T De Anchorena 1300,Excelente depto 45m2 a estrenar pleno recoleta SIN COMISION!,"Excelente depto a estrenar de 38m2 con amplio balcon, cocina completa con artefacto de cocina, termotanque, baño completo, pisos de porcellanato simil madera de primera calidad, amplios ventanales, depto a estrenar y sin comision comunicarse por tel o wa al ******** ***intermediarios abstenerse***",Barrio Norte,Recoleta,95000.0,$,13000.0,45.0,0.0,0.0,1.0,2023-01-09 23:52:53.017048
12450029,argenprop.com/departamento-en-alquiler-en-urquiza-r-1-ambiente--12450029,AVENIDA TRIUNVIRATO  al 3900,ALQUILER MONOAMBIENTE AMOBLADO Y EQUIPADO CON COCHERA EN EL CORAZON DE VILLA URQUIZA,"Oportunidad! Se alquila divino monoambiente totalmente amoblado y equipado ubicado en la avenidad triunvirato cerca de los principales medios de transportes y del centro comercial. Posee cocina muy bien equipada&nbsp; integrada&nbsp; &nbsp;al living comedor separada por una barra desayunadora con banquetasy lavadero  propio , el dormitorrio se encuentra separado con un",Villa Urquiza,Urquiza R,550.0,USD,,50.0,1.0,8.0,1.0,2023-01-09 23:52:53.017048
12454134,argenprop.com/departamento-en-alquiler-en-belgrano-c-2-ambientes--12454134,REPUBLICA DE ESLOVENIA 1900,Departamento 2 ambiente - Belgrano Las Cañitas,"En alquiler súper luminoso apartamento, excelentes vista  de dos ambientes de frente con balcón&nbsp; en belgrano!!


Dos ambientes
frente con balcón
cocina aparte
pisos de maderaconexión para lavarropainmejorables placares
súper luminoso
todo luz en esquina, excelente vista, buena ubicaciónseguridad por camara&nbsp;",Belgrano,Belgrano C,90000.0,$,20000.0,,1.0,20.0,1.0,2023-01-09 23:52:53.017048
12465075,argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--12465075,Av. Libertador al 5000,Departamento - Palermo,"Excelente 4 ambientes, en zona de categoría sobre av. Del libertador y federico lacroze.&Nbsp;
3 dormitorios, el dormitorio principal en suite. Baño completo y toilette. Cocina con office. Lavadero. Dormitorio de servicio y baño de servicio.&Nbsp;balcón semicubierto. Cuenta con espacio guarda coche. &Nbsp;aires acondicionados en living y dos dormitorios. Ventiladores de",Palermo,,2300.0,USD,80000.0,150.0,3.0,50.0,2.0,2023-01-09 23:52:53.017048
12069406,argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--12069406,Maure 2100,"Depto 4 amb en alq torre pampuro, vista abierta","Muy buen departamento 4 ambientes con dependencia en torre pampuro con seguridad - piso alto vista totalmente abierta

palier privado
amplio living comedor con balcón corrido y vista abierta
3 dormitorios (el principal en suite con vestidor)
segundo baño completo
cocina con comedor diario
lavadero y dependencia de servicio

amplia cochera en segundo subsuelo y baulera

superficie por",Palermo,,1600.0,USD,42120.0,135.0,3.0,24.0,2.0,2023-01-09 23:52:53.017048
12466626,argenprop.com/departamento-en-alquiler-en-barrio-norte-3-ambientes--12466626,Av. Cordoba al 3600,"3 Amb de 90mts, c/ dependencia y amenities. Nuevo. Alquiler/Venta!","Amplio 3 ambientes con depdendencia y cochera en venta/alquiler a estrenar
atrium palermo ii proyecto de brukman - mansilla, con más de 40 años de experiencia en el mercado.


Amplio 3 ambientes con dependencia, piso alto, mucha luz y excelente ubicación. Próximo a medios de transporte y comercios (500mts de subte b y colectivos: 19, 26, 29, 36, 39, 90, 92, 99, 106, 109,",Barrio Norte,,1200.0,USD,26000.0,85.0,2.0,0.0,3.0,2023-01-09 23:52:53.017048
12107922,argenprop.com/departamento-en-alquiler-en-barrio-norte-3-ambientes--12107922,Güemes al 3000,Departamento 3AMB -  Barrio Norte,"Martillero responsable romina cippolini matrícula cucicba 7307
excelente&nbsp; departamento de 3 amb. En barrio  norte!!!!


Alquiler temporario amueblado gastos incluídos


el departamento se encuentra en un segundo piso, cuenta con dos dormitorios, uno de ellos con aires de 2500 frig. El primero tiene vista al frente y otro",Barrio Norte,,800.0,USD,18000.0,51.0,2.0,35.0,1.0,2023-01-09 23:52:53.017048
12466660,argenprop.com/departamento-en-alquiler-en-botanico-2-ambientes--12466660,Antonio Beruti 3400,Beruti 3400,"Excelente dos ambientes
piso 20
super luminoso
espectacular vista",Palermo,Botanico,115000.0,$,16000.0,36.0,1.0,35.0,1.0,2023-01-09 23:52:53.017048
2930374,argenprop.com/departamento-en-alquiler-en-boedo-2-ambientes--2930374,"Av San Juan 4300, Piso 5",Departamento de dos ambientes en alquiler en Boedo Apto Profesional,"Muy buen departamento de dos ambientes lateral luminoso, apto profesional. Con cocina y lavadero separado todo en muy buen estado. 
Excelente ubicacion sobre avenida san juan y subte linea ''e'' y a metros de avenida la plata y dos de avenida pedro goyena y zona comercial.
Se deja constancia que la superficie y medidas son aproximadas 
requisitos: demostración de ingresos - garantía",Boedo,,55000.0,$,13000.0,38.0,1.0,40.0,1.0,2023-01-09 23:52:53.017048
12462359,argenprop.com/departamento-en-alquiler-en-san-nicolas-4-ambientes--12462359,Talcahuano 200,Alquiler dpto 4 amb patio c/parrilla San Nicolás,"Impecable departamento, primer piso por escalera compuesto por:
- recepción
- enorme living de amplios ventanales
- living comedor
- cocina de grandes dimensiones y mucho lugar de guardado, alacenas y bajo mesada
- 3 dormitorios amplios, el principal en suite y con 2 vestidores
- escritorio,  playroom o bien podria ser un cuarto dormitorio
- 2 balcones que dan al frente
- patio con parrilla
-",Centro,San Nicolás,290000.0,$,10000.0,131.0,3.0,61.0,2.0,2023-01-09 23:52:53.017048
12464832,argenprop.com/departamento-en-alquiler-en-balvanera-1-ambiente--12464832,"Belgrano 2800, Piso 9",Alquiler departamento de 1 ambiente - BALVANERA,"Excelente departamento de 1 ambiente estratégicamente ubicado, completamente amoblado y equipado, ideal residencia permanente o temporal.
Gran hall de entrada, frente a plaza, todos los medios.
Bajas expensas.
Piscina, solarium, parrillas, sum.

Mat. 356 cucicba.
""Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al",Balvanera,,75000.0,$,6200.0,40.0,0.0,3.0,1.0,2023-01-09 23:52:53.017048
12466698,argenprop.com/departamento-en-alquiler-en-villa-general-mitre-2-ambientes--12466698,"Caracas 1700, Piso 1",Depto. T/C de 2 Amb. Lat. C/Balcon,"Tipo casa de 2 ambientes, primer piso con balcón.
Living-comedor de 6.00 x 3.50 con piso de porcelanato, cocina integrada con mesada de granito gris mara y muebles de cocina completos bajo y sobre mesada, dormitorio con placard, baño completo y balcon.-
Excelente estado, 2 años de antigüedad, muy luminoso.-
No aceptan mascotas.-
Transportes cercanos
colectivos: 34  47  110  113 - 166

aviso legal:",Villa General Mitre,,80000.0,$,1200.0,38.0,1.0,2.0,1.0,2023-01-09 23:52:53.017048
12466729,argenprop.com/departamento-en-alquiler-en-caballito-4-ambientes--12466729,Avellaneda 1800,Alquiler Caballito 4 ambi  Depen/Servicio cochera,"Impecable piso 4 ambientes con palier privado  , cochera , aire central frìo calor  , balcòn aterrazado .
Habitaciòn en suite , con baño completo jacuzi , las otras habitaciones comparten otro baño completo .
Dependencia de servicio ubicada en el àrea de la cocina e ingreso de servicio , cuenta  con habitaciòn y baño completo .  El departamento tiene un total de 3 baños completos màs un toillete",Caballito,,395000.0,$,70000.0,160.0,4.0,13.0,4.0,2023-01-09 23:52:53.017048
